id,pokemon,type,species,height,weight,abilities,ev_field,catch_rate,base_friendship,base_exp,growth_rate,egg_groups,gender,egg_cycles,hp_base,hp_min,hp_max,attack_base,attack_min,attack_max,defense_base,defense_min,defense_max,special_attack_base,special_attack_min,special_attack_max,special_defense_base,special_defense_min,special_defense_max,speed_base,speed_min,speed_max,inserted_date
8a70331a-d9d1-4080-a59c-af8d71443883,Mega Banette,Ghost,Marionette Pokémon,1.2 m (3′11″),13.0 kg (28.7 lbs),1. Prankster,2 Attack,"45 (5.9% with PokéBall, full HP)",35 (lower than normal),194,Fast,Amorphous,"50% male, 50% female","25 (6,169–6,425 steps)",64,238,332,165,301,471,75,139,273,93,171,313,83,153,291,75,139,273,2024-04-26 17:20:38.521000
cb6d91b2-e233-458e-a7bc-156db17f353b,Barbaracle,"Rock, Water",Collective Pokémon,1.3 m (4′03″),96.0 kg (211.6 lbs),"1. Sniper, 2. Tough Claws, Pickpocket (hidden ability)",2 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),175,Medium Fast,Water 3,"50% male, 50% female","20 (4,884–5,140 steps)",72,254,348,105,193,339,115,211,361,54,101,227,86,159,298,68,126,258,2024-04-26 17:20:38.521000
5e55a46f-6c80-4b16-a393-861d228f0c33,Barboach,"Water, Ground",Whiskers Pokémon,0.4 m (1′04″),1.9 kg (4.2 lbs),"1. Oblivious, 2. Anticipation, Hydration (hidden ability)",1 HP,"190 (24.8% with PokéBall, full HP)",50 (normal),58,Medium Fast,Water 2,"50% male, 50% female","20 (4,884–5,140 steps)",50,210,304,48,90,214,43,81,203,46,87,210,41,78,199,60,112,240,2024-04-26 17:20:38.522000
d7cbabf2-6f97-4a19-8d13-72919d739de5,Barraskewda,Water,Skewer Pokémon,1.3 m (4′03″),30.0 kg (66.1 lbs),"1. Swift Swim, Propeller Tail (hidden ability)",2 Speed,"60 (7.8% with PokéBall, full HP)",50 (normal),172,Slow,Water 2,"50% male, 50% female","20 (4,884–5,140 steps)",61,232,326,123,225,379,60,112,240,60,112,240,50,94,218,136,249,408,2024-04-26 17:20:38.522000
8d5c1dca-828b-4507-b2fa-feac7d8a0ca6,Basculegion Male,"Water, Ghost",Big Fish Pokémon,3.0 m (9′10″),110.0 kg (242.5 lbs),"1. Swift Swim, 2. Adaptability, Mold Breaker (hidden ability)",3 HP,"45 (5.9% with PokéBall, full HP)",50 (normal),265,Medium Fast,Water 2,"100% male, 0% female","20 (4,884–5,140 steps)",120,350,444,112,206,355,65,121,251,80,148,284,75,139,273,78,144,280,2024-04-26 17:20:38.523000
90414e66-d9ab-40a1-82b9-9cdefa49a7db,Basculegion Female,"Water, Ghost",Big Fish Pokémon,3.0 m (9′10″),110.0 kg (242.5 lbs),"1. Swift Swim, 2. Adaptability, Mold Breaker (hidden ability)",3 HP,"45 (5.9% with PokéBall, full HP)",50 (normal),265,Medium Fast,Water 2,"0% male, 100% female","20 (4,884–5,140 steps)",120,350,444,92,170,311,65,121,251,100,184,328,75,139,273,78,144,280,2024-04-26 17:20:38.523000
3fffa54f-46c7-439b-9dfb-387d05fde195,Basculin Red-Striped Form,Water,Hostile Pokémon,1.0 m (3′03″),18.0 kg (39.7 lbs),"1. Reckless, 2. Adaptability, Mold Breaker (hidden ability)",2 Speed,"25 (3.3% with PokéBall, full HP)",50 (normal),161,Medium Fast,Water 2,"50% male, 50% female","40 (10,024–10,280 steps)",70,250,344,92,170,311,65,121,251,80,148,284,55,103,229,98,180,324,2024-04-26 17:20:38.523000
19521bad-07d3-468d-b0cc-86d73915e920,Basculin Blue-Striped Form,Water,Hostile Pokémon,1.0 m (3′03″),18.0 kg (39.7 lbs),"1. Rock Head, 2. Adaptability, Mold Breaker (hidden ability)",2 Speed,"25 (3.3% with PokéBall, full HP)",50 (normal),161,Medium Fast,Water 2,"50% male, 50% female","40 (10,024–10,280 steps)",70,250,344,92,170,311,65,121,251,80,148,284,55,103,229,98,180,324,2024-04-26 17:20:38.524000
08cca3f1-1084-4bca-8b74-274bbcc132b9,Basculin White-Striped Form,Water,Mellow Pokémon,1.0 m (3′03″),18.0 kg (39.7 lbs),"1. Rattled, 2. Adaptability, Mold Breaker (hidden ability)",2 Speed,"25 (3.3% with PokéBall, full HP)",50 (normal),161,Medium Fast,Water 2,"50% male, 50% female","40 (10,024–10,280 steps)",70,250,344,92,170,311,65,121,251,80,148,284,55,103,229,98,180,324,2024-04-26 17:20:38.524000
1943a28e-e932-4283-8548-e393edde6bfd,Bastiodon,"Rock, Steel",Shield Pokémon,1.3 m (4′03″),149.5 kg (329.6 lbs),"1. Sturdy, Soundproof (hidden ability)",2 Defense,"45 (5.9% with PokéBall, full HP)",50 (normal),173,Erratic,Monster,"87.5% male, 12.5% female","30 (7,454–7,710 steps)",60,230,324,52,98,223,168,306,478,47,89,212,138,252,412,30,58,174,2024-04-26 17:20:38.525000
dd1cc283-267b-4f58-a8be-66b4f7a622bc,Baxcalibur,"Dragon, Ice",Ice Dragon Pokémon,2.1 m (6′11″),210.0 kg (463.0 lbs),"1. Thermal Exchange, Ice Body (hidden ability)",3 Attack,"10 (1.3% with PokéBall, full HP)",50 (normal),300,Slow,"Dragon, Mineral","50% male, 50% female","40 (10,024–10,280 steps)",115,340,434,145,265,427,92,170,311,75,139,273,86,159,298,87,161,300,2024-04-26 17:20:38.525000
fc31159c-dfac-451c-bfcd-050724abef69,Bayleef,Grass,Leaf Pokémon,1.2 m (3′11″),15.8 kg (34.8 lbs),"1. Overgrow, Leaf Guard (hidden ability)","1 Defense, 1 Sp. Def","45 (5.9% with PokéBall, full HP)",50 (normal),142,Medium Slow,"Grass, Monster","87.5% male, 12.5% female","20 (4,884–5,140 steps)",60,230,324,62,116,245,80,148,284,63,117,247,80,148,284,60,112,240,2024-04-26 17:20:38.525000
1b125a57-b5b6-47ea-82e2-4828469821f7,Beartic,Ice,Freezing Pokémon,2.6 m (8′06″),260.0 kg (573.2 lbs),"1. Snow Cloak, 2. Slush Rush, Swift Swim (hidden ability)",2 Attack,"60 (7.8% with PokéBall, full HP)",50 (normal),177,Medium Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",95,300,394,130,238,394,80,148,284,70,130,262,80,148,284,50,94,218,2024-04-26 17:20:38.526000
88391be0-1a46-4e8c-a721-21d1059c5607,Beautifly,"Bug, Flying",Butterfly Pokémon,1.0 m (3′03″),28.4 kg (62.6 lbs),"1. Swarm, Rivalry (hidden ability)",3 Sp. Atk,"45 (5.9% with PokéBall, full HP)",50 (normal),178,Medium Fast,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",60,230,324,70,130,262,50,94,218,100,184,328,50,94,218,65,121,251,2024-04-26 17:20:38.526000
1bd610d2-b87e-45a7-9f22-e8057bd8cb73,Beedrill,"Bug, Poison",Poison Bee Pokémon,1.0 m (3′03″),29.5 kg (65.0 lbs),"1. Swarm, Sniper (hidden ability)","2 Attack, 1 Sp. Def","45 (5.9% with PokéBall, full HP)",50 (normal),178,Medium Fast,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",65,240,334,90,166,306,40,76,196,45,85,207,80,148,284,75,139,273,2024-04-26 17:20:38.527000
218b9b3a-53f2-4e6c-a3f4-197407dc2814,Mega Beedrill,"Bug, Poison",Poison Bee Pokémon,1.4 m (4′07″),40.5 kg (89.3 lbs),1. Adaptability,"2 Attack, 1 Sp. Def","45 (5.9% with PokéBall, full HP)",50 (normal),223,Medium Fast,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",65,240,334,150,274,438,40,76,196,15,31,141,80,148,284,145,265,427,2024-04-26 17:20:38.527000
ff147d34-4b85-486e-952f-2a29d4fa4d9a,Beheeyem,Psychic,Cerebral Pokémon,1.0 m (3′03″),34.5 kg (76.1 lbs),"1. Telepathy, 2. Synchronize, Analytic (hidden ability)",2 Sp. Atk,"90 (11.8% with PokéBall, full HP)",50 (normal),170,Medium Fast,Human-Like,"50% male, 50% female","20 (4,884–5,140 steps)",75,260,354,75,139,273,75,139,273,125,229,383,95,175,317,40,76,196,2024-04-26 17:20:38.528000
d2dbf653-ec65-40c7-a377-4ea9d3b3f62a,Beldum,"Steel, Psychic",Iron Ball Pokémon,0.6 m (2′00″),95.2 kg (209.9 lbs),"1. Clear Body, Light Metal (hidden ability)",1 Defense,"3 (0.4% with PokéBall, full HP)",35 (lower than normal),60,Slow,Mineral,Genderless,"40 (10,024–10,280 steps)",40,190,284,55,103,229,80,148,284,35,67,185,60,112,240,30,58,174,2024-04-26 17:20:38.528000
1780e6d7-c7bc-4f71-b5f8-c50e2989e2fa,Bellibolt,Electric,EleFrog Pokémon,1.2 m (3′11″),113.0 kg (249.1 lbs),"1. Electromorphosis, 2. Static, Damp (hidden ability)",2 HP,"50 (6.5% with PokéBall, full HP)",50 (normal),173,Medium Fast,Water 1,"50% male, 50% female","20 (4,884–5,140 steps)",109,328,422,64,119,249,91,168,309,103,189,335,83,153,291,45,85,207,2024-04-26 17:20:38.528000
364ae35f-ab04-4b55-93e6-75c52bcde53f,Bellossom,Grass,Flower Pokémon,0.4 m (1′04″),5.8 kg (12.8 lbs),"1. Chlorophyll, Healer (hidden ability)",3 Sp. Def,"45 (5.9% with PokéBall, full HP)",50 (normal),221,Medium Slow,Grass,"50% male, 50% female","20 (4,884–5,140 steps)",75,260,354,80,148,284,95,175,317,90,166,306,100,184,328,50,94,218,2024-04-26 17:20:38.529000
a0dffa83-65b3-42b6-b743-ce7a36278349,Bellsprout,"Grass, Poison",Flower Pokémon,0.7 m (2′04″),4.0 kg (8.8 lbs),"1. Chlorophyll, Gluttony (hidden ability)",1 Attack,"255 (33.3% with PokéBall, full HP)",50 (normal),60,Medium Slow,Grass,"50% male, 50% female","20 (4,884–5,140 steps)",50,210,304,75,139,273,35,67,185,70,130,262,30,58,174,40,76,196,2024-04-26 17:20:38.529000
6065e471-8d86-41cd-ab2a-7f0f9aaa417b,Bergmite,Ice,Ice Chunk Pokémon,1.0 m (3′03″),99.5 kg (219.4 lbs),"1. Own Tempo, 2. Ice Body, Sturdy (hidden ability)",1 Defense,"190 (24.8% with PokéBall, full HP)",50 (normal),61,Medium Fast,"Mineral, Monster","50% male, 50% female","20 (4,884–5,140 steps)",55,220,314,69,128,260,85,157,295,32,62,179,35,67,185,28,54,170,2024-04-26 17:20:38.530000
0e8e8d65-8bde-422b-9943-b96213789382,Bewear,"Normal, Fighting",Strong Arm Pokémon,2.1 m (6′11″),135.0 kg (297.6 lbs),"1. Fluffy, 2. Klutz, Unnerve (hidden ability)",2 Attack,"70 (9.1% with PokéBall, full HP)",50 (normal),175,Medium Fast,Field,"50% male, 50% female","15 (3,599–3,855 steps)",120,350,444,125,229,383,80,148,284,55,103,229,60,112,240,60,112,240,2024-04-26 17:20:38.530000
f7e8a784-b2f8-4272-8ead-062d69d264d5,Bibarel,"Normal, Water",Beaver Pokémon,1.0 m (3′03″),31.5 kg (69.4 lbs),"1. Simple, 2. Unaware, Moody (hidden ability)",2 Attack,"127 (16.6% with PokéBall, full HP)",50 (normal),144,Medium Fast,"Field, Water 1","50% male, 50% female","15 (3,599–3,855 steps)",79,268,362,85,157,295,60,112,240,55,103,229,60,112,240,71,132,265,2024-04-26 17:20:38.531000
43981126-87f3-41e2-90ac-1cf003259d91,Bidoof,Normal,Plump Mouse Pokémon,0.5 m (1′08″),20.0 kg (44.1 lbs),"1. Simple, 2. Unaware, Moody (hidden ability)",1 HP,"255 (33.3% with PokéBall, full HP)",50 (normal),50,Medium Fast,"Field, Water 1","50% male, 50% female","15 (3,599–3,855 steps)",59,228,322,45,85,207,40,76,196,35,67,185,40,76,196,31,60,177,2024-04-26 17:20:38.531000
00b5d52f-4330-4f5d-86eb-f5cc04a62e4c,Binacle,"Rock, Water",Two-Handed Pokémon,0.5 m (1′08″),31.0 kg (68.3 lbs),"1. Sniper, 2. Tough Claws, Pickpocket (hidden ability)",1 Attack,"120 (15.7% with PokéBall, full HP)",50 (normal),61,Medium Fast,Water 3,"50% male, 50% female","20 (4,884–5,140 steps)",42,194,288,52,98,223,67,125,256,39,74,194,56,105,232,50,94,218,2024-04-26 17:20:38.531000
56751b28-2e9b-49c4-9f8f-10f17ead464c,Bisharp,"Dark, Steel",Sword Blade Pokémon,1.6 m (5′03″),70.0 kg (154.3 lbs),"1. Defiant, 2. Inner Focus, Pressure (hidden ability)",2 Attack,"45 (5.9% with PokéBall, full HP)",35 (lower than normal),172,Medium Fast,Human-Like,"50% male, 50% female","20 (4,884–5,140 steps)",65,240,334,125,229,383,100,184,328,60,112,240,70,130,262,70,130,262,2024-04-26 17:20:38.532000
6f4a0b94-d7b0-4209-85c9-083e2ffbc723,Blacephalon,"Fire, Ghost",Fireworks Pokémon,1.8 m (5′11″),13.0 kg (28.7 lbs),1. Beast Boost,3 Sp. Atk,"30 (3.9% with PokéBall, full HP)",0 (lower than normal),257,Slow,Undiscovered,Genderless,"120 (30,584–30,840 steps)",53,216,310,127,233,388,53,99,225,151,276,441,79,146,282,107,197,344,2024-04-26 17:20:38.532000
acaaacbb-7e9b-4f54-98c1-8f890338874e,Blastoise,Water,Shellfish Pokémon,1.6 m (5′03″),85.5 kg (188.5 lbs),"1. Torrent, Rain Dish (hidden ability)",3 Sp. Def,"45 (5.9% with PokéBall, full HP)",50 (normal),239,Medium Slow,"Monster, Water 1","87.5% male, 12.5% female","20 (4,884–5,140 steps)",79,268,362,83,153,291,100,184,328,85,157,295,105,193,339,78,144,280,2024-04-26 17:20:38.533000
95a9e4eb-dab5-4117-8f2a-7ed77dfb0795,Mega Blastoise,Water,Shellfish Pokémon,1.6 m (5′03″),101.1 kg (222.9 lbs),1. Mega Launcher,3 Sp. Def,"45 (5.9% with PokéBall, full HP)",50 (normal),284,Medium Slow,"Monster, Water 1","87.5% male, 12.5% female","20 (4,884–5,140 steps)",79,268,362,103,189,335,120,220,372,135,247,405,115,211,361,78,144,280,2024-04-26 17:20:38.533000
41ea81c9-a80c-43f7-9f46-e8304dafc791,Blaziken,"Fire, Fighting",Blaze Pokémon,1.9 m (6′03″),52.0 kg (114.6 lbs),"1. Blaze, Speed Boost (hidden ability)",3 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),239,Medium Slow,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",80,270,364,120,220,372,70,130,262,110,202,350,70,130,262,80,148,284,2024-04-26 17:20:38.533000
fbbbc00a-35e2-4d08-ae4a-f68b82c64f69,Mega Blaziken,"Fire, Fighting",Blaze Pokémon,1.9 m (6′03″),52.0 kg (114.6 lbs),1. Speed Boost,3 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),284,Medium Slow,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",80,270,364,160,292,460,80,148,284,130,238,394,80,148,284,100,184,328,2024-04-26 17:20:38.534000
60e54bf0-71b3-41ac-85cb-371c23d92da4,Blipbug,Bug,Larva Pokémon,0.4 m (1′04″),8.0 kg (17.6 lbs),"1. Swarm, 2. Compound Eyes, Telepathy (hidden ability)",1 Sp. Def,"255 (33.3% with PokéBall, full HP)",50 (normal),36,Medium Fast,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",25,160,254,20,40,152,20,40,152,25,49,163,45,85,207,45,85,207,2024-04-26 17:20:38.534000
16712b26-3806-4f5c-84d1-e72299376685,Blissey,Normal,Happiness Pokémon,1.5 m (4′11″),46.8 kg (103.2 lbs),"1. Natural Cure, 2. Serene Grace, Healer (hidden ability)",3 HP,"30 (3.9% with PokéBall, full HP)",140 (higher than normal),635,Fast,Fairy,"0% male, 100% female","40 (10,024–10,280 steps)",255,620,714,10,22,130,10,22,130,75,139,273,135,247,405,55,103,229,2024-04-26 17:20:38.535000
d612c64d-6377-48b0-bbf2-2d6db1e330c4,Blitzle,Electric,Electrified Pokémon,0.8 m (2′07″),29.8 kg (65.7 lbs),"1. Lightning Rod, 2. Motor Drive, Sap Sipper (hidden ability)",1 Speed,"190 (24.8% with PokéBall, full HP)",50 (normal),59,Medium Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",45,200,294,60,112,240,32,62,179,50,94,218,32,62,179,76,141,276,2024-04-26 17:20:38.535000
da8a66ef-0573-46fb-ae9d-28960cc47804,Boldore,Rock,Ore Pokémon,0.9 m (2′11″),102.0 kg (224.9 lbs),"1. Sturdy, 2. Weak Armor, Sand Force (hidden ability)","1 Attack, 1 Defense","120 (15.7% with PokéBall, full HP)",50 (normal),137,Medium Slow,Mineral,"50% male, 50% female","15 (3,599–3,855 steps)",70,250,344,105,193,339,105,193,339,50,94,218,40,76,196,20,40,152,2024-04-26 17:20:38.535000
38a188fa-8c19-432d-9f2a-f050903657e1,Boltund,Electric,Dog Pokémon,1.0 m (3′03″),34.0 kg (75.0 lbs),"1. Strong Jaw, Competitive (hidden ability)",2 Speed,"45 (5.9% with PokéBall, full HP)",50 (normal),172,Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",69,248,342,90,166,306,60,112,240,90,166,306,60,112,240,121,222,375,2024-04-26 17:20:38.536000
0d5659b9-1fa2-4acc-8f33-893b418692f7,Bombirdier,"Flying, Dark",Item Drop Pokémon,1.5 m (4′11″),42.9 kg (94.6 lbs),"1. Big Pecks, 2. Keen Eye, Rocky Payload (hidden ability)",2 Attack,"25 (3.3% with PokéBall, full HP)",50 (normal),243,Slow,Flying,"50% male, 50% female","35 (8,739–8,995 steps)",70,250,344,103,189,335,85,157,295,60,112,240,85,157,295,82,152,289,2024-04-26 17:20:38.536000
b7d01064-499c-4f40-92bb-e36ac2849829,Bonsly,Rock,Bonsai Pokémon,0.5 m (1′08″),15.0 kg (33.1 lbs),"1. Sturdy, 2. Rock Head, Rattled (hidden ability)",1 Defense,"255 (33.3% with PokéBall, full HP)",50 (normal),58,Medium Fast,Undiscovered,"50% male, 50% female","20 (4,884–5,140 steps)",50,210,304,80,148,284,95,175,317,10,22,130,45,85,207,10,22,130,2024-04-26 17:20:38.537000
930bbaa2-46e5-48e1-83a0-4d33cdf4287d,Bouffalant,Normal,Bash Buffalo Pokémon,1.6 m (5′03″),94.6 kg (208.6 lbs),"1. Reckless, 2. Sap Sipper, Soundproof (hidden ability)",2 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),172,Medium Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",95,300,394,110,202,350,95,175,317,40,76,196,95,175,317,55,103,229,2024-04-26 17:20:38.537000
f1ded2e7-034b-4fe4-8b1e-f7af894d6380,Bounsweet,Grass,Fruit Pokémon,0.3 m (1′00″),3.2 kg (7.1 lbs),"1. Leaf Guard, 2. Oblivious, Sweet Veil (hidden ability)",1 HP,"235 (30.7% with PokéBall, full HP)",50 (normal),42,Medium Slow,Grass,"0% male, 100% female","20 (4,884–5,140 steps)",42,194,288,30,58,174,38,72,192,30,58,174,38,72,192,32,62,179,2024-04-26 17:20:38.537000
5ae49dd1-f640-45cf-932c-6684a6de83da,Braixen,Fire,Fox Pokémon,1.0 m (3′03″),14.5 kg (32.0 lbs),"1. Blaze, Magician (hidden ability)",2 Sp. Atk,"45 (5.9% with PokéBall, full HP)",50 (normal),143,Medium Slow,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",59,228,322,59,110,238,58,108,236,90,166,306,70,130,262,73,135,269,2024-04-26 17:20:38.538000
edca946b-6085-4fe0-b30f-d277678e260c,Brambleghast,"Grass, Ghost",Tumbleweed Pokémon,1.2 m (3′11″),6.0 kg (13.2 lbs),"1. Wind Rider, Infiltrator (hidden ability)",2 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),168,Medium Fast,Grass,"50% male, 50% female","20 (4,884–5,140 steps)",55,220,314,115,211,361,70,130,262,80,148,284,70,130,262,90,166,306,2024-04-26 17:20:38.539000
482ecd7c-1582-4d9d-adf3-6ae1b432837b,Bramblin,"Grass, Ghost",Tumbleweed Pokémon,0.6 m (2′00″),0.6 kg (1.3 lbs),"1. Wind Rider, Infiltrator (hidden ability)",1 Attack,"190 (24.8% with PokéBall, full HP)",50 (normal),55,Medium Fast,Grass,"50% male, 50% female","20 (4,884–5,140 steps)",40,190,284,65,121,251,30,58,174,45,85,207,35,67,185,60,112,240,2024-04-26 17:20:38.540000
8a7b4e30-eaa8-4bf5-9111-0d5b92f588ba,Braviary,"Normal, Flying",Valiant Pokémon,1.5 m (4′11″),41.0 kg (90.4 lbs),"1. Keen Eye, 2. Sheer Force, Defiant (hidden ability)",2 Attack,"60 (7.8% with PokéBall, full HP)",50 (normal),179,Slow,Flying,"100% male, 0% female","20 (4,884–5,140 steps)",100,310,404,123,225,379,75,139,273,57,107,234,75,139,273,80,148,284,2024-04-26 17:20:38.541000
2ca54ee6-6a7b-413c-928b-a58fc412d999,Hisuian Braviary,"Psychic, Flying",Battle Cry Pokémon,1.7 m (5′07″),43.4 kg (95.7 lbs),"1. Keen Eye, 2. Sheer Force, Tinted Lens (hidden ability)",2 Sp. Atk,"60 (7.8% with PokéBall, full HP)",50 (normal),179,Slow,Flying,"100% male, 0% female","20 (4,884–5,140 steps)",110,330,424,83,153,291,70,130,262,112,206,355,70,130,262,65,121,251,2024-04-26 17:20:38.542000
7d4193b4-6f31-45c7-bf44-728ac0882f39,Breloom,"Grass, Fighting",Mushroom Pokémon,1.2 m (3′11″),39.2 kg (86.4 lbs),"1. Effect Spore, 2. Poison Heal, Technician (hidden ability)",2 Attack,"90 (11.8% with PokéBall, full HP)",50 (normal),161,Fluctuating,"Fairy, Grass","50% male, 50% female","15 (3,599–3,855 steps)",60,230,324,130,238,394,80,148,284,60,112,240,60,112,240,70,130,262,2024-04-26 17:20:38.542000
611a1e78-cc11-4c42-8c98-33d2aaaeb6b7,Brionne,Water,Pop Star Pokémon,0.6 m (2′00″),17.5 kg (38.6 lbs),"1. Torrent, Liquid Voice (hidden ability)",2 Sp. Atk,"45 (5.9% with PokéBall, full HP)",50 (normal),147,Medium Slow,"Field, Water 1","87.5% male, 12.5% female","15 (3,599–3,855 steps)",60,230,324,69,128,260,69,128,260,91,168,309,81,150,287,50,94,218,2024-04-26 17:20:38.543000
581d1ebf-db54-475b-b0f7-c645c17c83fe,Bronzong,"Steel, Psychic",Bronze Bell Pokémon,1.3 m (4′03″),187.0 kg (412.3 lbs),"1. Levitate, 2. Heatproof, Heavy Metal (hidden ability)","1 Defense, 1 Sp. Def","90 (11.8% with PokéBall, full HP)",50 (normal),175,Medium Fast,Mineral,Genderless,"20 (4,884–5,140 steps)",67,244,338,89,164,304,116,213,364,79,146,282,116,213,364,33,63,181,2024-04-26 17:20:38.543000
a3e49b72-7f63-4c79-b2b9-ea5ec5480b23,Bronzor,"Steel, Psychic",Bronze Pokémon,0.5 m (1′08″),60.5 kg (133.4 lbs),"1. Levitate, 2. Heatproof, Heavy Metal (hidden ability)",1 Defense,"255 (33.3% with PokéBall, full HP)",50 (normal),60,Medium Fast,Mineral,Genderless,"20 (4,884–5,140 steps)",57,224,318,24,47,161,86,159,298,24,47,161,86,159,298,23,45,159,2024-04-26 17:20:38.544000
846f94ba-b1f6-48a4-95d2-9c7865303e17,Brute Bonnet,"Grass, Dark",Paradox Pokémon,1.2 m (3′11″),21.0 kg (46.3 lbs),1. Protosynthesis,3 Attack,"50 (6.5% with PokéBall, full HP)",0 (lower than normal),285,Slow,Undiscovered,Genderless,"50 (12,594–12,850 steps)",111,332,426,127,233,388,99,182,326,79,146,282,99,182,326,55,103,229,2024-04-26 17:20:38.544000
4c935778-0e4f-4b41-a5b0-58d8e8aa917b,Bruxish,"Water, Psychic",Gnash Teeth Pokémon,0.9 m (2′11″),19.0 kg (41.9 lbs),"1. Dazzling, 2. Strong Jaw, Wonder Skin (hidden ability)",2 Attack,"80 (10.5% with PokéBall, full HP)",50 (normal),166,Medium Fast,Water 2,"50% male, 50% female","15 (3,599–3,855 steps)",68,246,340,105,193,339,70,130,262,70,130,262,70,130,262,92,170,311,2024-04-26 17:20:38.545000
4bb9158a-9129-4979-8c20-bc4357fc21bf,Budew,"Grass, Poison",Bud Pokémon,0.2 m (0′08″),1.2 kg (2.6 lbs),"1. Natural Cure, 2. Poison Point, Leaf Guard (hidden ability)",1 Sp. Atk,"255 (33.3% with PokéBall, full HP)",50 (normal),56,Medium Slow,Undiscovered,"50% male, 50% female","20 (4,884–5,140 steps)",40,190,284,30,58,174,35,67,185,50,94,218,70,130,262,55,103,229,2024-04-26 17:20:38.545000
d9a18588-228a-4e70-a3ec-a30a5cfa7997,Buizel,Water,Sea Weasel Pokémon,0.7 m (2′04″),29.5 kg (65.0 lbs),"1. Swift Swim, Water Veil (hidden ability)",1 Speed,"190 (24.8% with PokéBall, full HP)",50 (normal),66,Medium Fast,"Field, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",55,220,314,65,121,251,35,67,185,60,112,240,30,58,174,85,157,295,2024-04-26 17:20:38.546000
be1aa41d-30a5-4703-9d53-17ea5661781f,Bulbasaur,"Grass, Poison",Seed Pokémon,0.7 m (2′04″),6.9 kg (15.2 lbs),"1. Overgrow, Chlorophyll (hidden ability)",1 Sp. Atk,"45 (5.9% with PokéBall, full HP)",50 (normal),64,Medium Slow,"Grass, Monster","87.5% male, 12.5% female","20 (4,884–5,140 steps)",45,200,294,49,92,216,49,92,216,65,121,251,65,121,251,45,85,207,2024-04-26 17:20:38.546000
dab956f0-3e46-4ef2-91b0-dec02bf2b64b,Buneary,Normal,Rabbit Pokémon,0.4 m (1′04″),5.5 kg (12.1 lbs),"1. Run Away, 2. Klutz, Limber (hidden ability)",1 Speed,"190 (24.8% with PokéBall, full HP)",0 (lower than normal),70,Medium Fast,"Field, Human-Like","50% male, 50% female","20 (4,884–5,140 steps)",55,220,314,66,123,254,44,83,205,44,83,205,56,105,232,85,157,295,2024-04-26 17:20:38.547000
